date,city,latitude,longitude,population,precipitation_sum,windspeed_10m_max,temperature_2m_max,temperature_2m_min
2018-08-13,Charlotte,35.23,-80.84,2660329,0.0,17.1,28.4,14.5
2018-08-14,Charlotte,35.23,-80.84,2660329,1.0,36.8,32.6,17.9
2018-08-15,Charlotte,35.23,-80.84,2660329,0.9,19.1,24.7,12.6
2018-08-16,Charlotte,35.23,-80.84,2660329,0.0,7.0,27.7,14.6
2018-08-17,Charlotte,35.23,-80.84,2660329,2.1,18.0,26.6,13.6
2018-08-18,Charlotte,35.23,-80.84,2660329,0.0,33.9,27.8,15.9
2018-08-19,Charlotte,35.23,-80.84,2660329,0.0,26.8,30.1,18.2
2018-08-20,Charlotte,35.23,-80.84,2660329,13.0,30.3,27.6,13.6
2018-08-21,Charlotte,35.23,-80.84,2660329,0.0,22.4,27.1,14.7
2018-08-22,Charlotte,35.23,-80.84,2660329,0.0,14.0,31.1,19.1
2018-08-23,Charlotte,35.23,-80.84,2660329,0.0,26.6,28.6,16.5
2018-08-24,Charlotte,35.23,-80.84,2660329,4.9,29.6,25.4,13.4
2018-08-25,Charlotte,35.23,-80.84,2660329,0.0,20.4,28.0,14.4
2018-08-26,Charlotte,35.23,-80.84,2660329,1.0,29.0,30.1,18.2
2018-08-27,Charlotte,35.23,-80.84,2660329,0.0,29.9,34.1,21.3
2018-08-28,Charlotte,35.23,-80.84,2660329,0.0,24.0,27.5,14.1
2018-08-29,Charlotte,35.23,-80.84,2660329,0.0,24.0,23.8,10.1
2018-08-30,Charlotte,35.23,-80.84,2660329,0.0,29.2,20.9,7.9
2018-08-31,Charlotte,35.23,-80.84,2660329,0.0,18.8,29.5,17.6
2018-09-01,Charlotte,35.23,-80.84,2660329,0.0,32.7,30.6,17.8
2018-09-02,Charlotte,35.23,-80.84,2660329,0.0,23.3,25.0,12.3
2018-09-03,Charlotte,35.23,-80.84,2660329,0.0,25.3,23.0,11.2
2018-09-04,Charlotte,35.23,-80.84,2660329,0.0,46.0,25.3,12.3
2018-09-05,Charlotte,35.23,-80.84,2660329,0.0,21.6,29.7,17.3
2018-09-06,Charlotte,35.23,-80.84,2660329,0.0,18.3,24.2,12.0
2018-09-07,Charlotte,35.23,-80.84,2660329,4.2,26.6,27.0,13.3
2018-09-08,Charlotte,35.23,-80.84,2660329,17.8,3.0,26.9,14.3
2018-09-09,Charlotte,35.23,-80.84,2660329,0.0,7.2,19.7,5.9
2018-09-10,Charlotte,35.23,-80.84,2660329,0.0,12.6,23.4,10.4
2018-09-11,Charlotte,35.23,-80.84,2660329,0.0,28.9,23.5,11.6
2018-09-12,Charlotte,35.23,-80.84,2660329,1.3,14.5,25.4,10.0
2018-09-13,Charlotte,35.23,-80.84,2660329,0.0,17.1,25.5,13.4
2018-09-14,Charlotte,35.23,-80.84,2660329,0.0,39.1,28.1,15.9
2018-09-15,Charlotte,35.23,-80.84,2660329,2.7,26.4,23.2,10.6
2018-09-16,Charlotte,35.23,-80.84,2660329,2.3,10.3,22.7,8.9
2018-09-17,Charlotte,35.23,-80.84,2660329,0.0,24.4,21.9,6.3
2018-09-18,Charlotte,35.23,-80.84,2660329,0.0,15.8,26.4,14.7
2018-09-19,Charlotte,35.23,-80.84,2660329,0.0,17.5,23.0,10.6
2018-09-20,Charlotte,35.23,-80.84,2660329,0.0,23.3,30.2,17.9
2018-09-21,Charlotte,35.23,-80.84,2660329,0.0,25.2,24.4,12.3
2018-09-22,Charlotte,35.23,-80.84,2660329,0.0,24.6,27.4,14.0
2018-09-23,Charlotte,35.23,-80.84,2660329,10.4,11.4,23.7,11.1
2018-09-24,Charlotte,35.23,-80.84,2660329,9.3,23.9,27.7,15.5
2018-09-25,Charlotte,35.23,-80.84,2660329,1.1,37.2,16.4,4.1
2018-09-26,Charlotte,35.23,-80.84,2660329,0.0,19.4,23.6,11.6
2018-09-27,Charlotte,35.23,-80.84,2660329,0.0,23.8,24.1,10.9
2018-09-28,Charlotte,35.23,-80.84,2660329,0.0,12.9,17.7,5.2
2018-09-29,Charlotte,35.23,-80.84,2660329,4.2,20.8,20.4,7.2
2018-09-30,Charlotte,35.23,-80.84,2660329,5.7,15.5,17.1,4.5
2018-10-01,Charlotte,35.23,-80.84,2660329,0.0,17.6,20.4,7.9
2018-10-02,Charlotte,35.23,-80.84,2660329,0.0,14.9,18.9,5.9
2018-10-03,Charlotte,35.23,-80.84,2660329,11.8,4.1,20.1,5.8
2018-10-04,Charlotte,35.23,-80.84,2660329,6.6,33.4,20.7,8.6
2018-10-05,Charlotte,35.23,-80.84,2660329,0.0,22.7,20.9,7.4
2018-10-06,Charlotte,35.23,-80.84,2660329,10.0,21.3,19.7,3.2
2018-10-07,Charlotte,35.23,-80.84,2660329,0.0,32.0,20.1,8.0
2018-10-08,Charlotte,35.23,-80.84,2660329,0.0,38.4,19.8,7.1
2018-10-09,Charlotte,35.23,-80.84,2660329,0.0,21.7,14.3,2.5
2018-10-10,Charlotte,35.23,-80.84,2660329,0.0,26.4,21.7,9.1
2018-10-11,Charlotte,35.23,-80.84,2660329,0.0,24.5,19.6,8.3
2018-10-12,Charlotte,35.23,-80.84,2660329,0.0,16.9,17.7,4.7
2018-10-13,Charlotte,35.23,-80.84,2660329,0.0,16.6,18.3,7.0
2018-10-14,Charlotte,35.23,-80.84,2660329,0.0,24.8,19.7,6.8
2018-10-15,Charlotte,35.23,-80.84,2660329,0.0,35.9,20.9,9.1
2018-10-16,Charlotte,35.23,-80.84,2660329,15.6,27.3,14.1,2.7
2018-10-17,Charlotte,35.23,-80.84,2660329,0.0,9.3,18.5,6.6
2018-10-18,Charlotte,35.23,-80.84,2660329,0.0,18.0,17.0,3.6
2018-10-19,Charlotte,35.23,-80.84,2660329,12.9,17.9,14.9,2.0
2018-10-20,Charlotte,35.23,-80.84,2660329,14.6,28.3,17.3,4.0
2018-10-21,Charlotte,35.23,-80.84,2660329,0.0,31.7,14.3,1.8
2018-10-22,Charlotte,35.23,-80.84,2660329,0.0,11.6,22.0,9.1
2018-10-23,Charlotte,35.23,-80.84,2660329,8.1,29.4,13.1,0.5
2018-10-24,Charlotte,35.23,-80.84,2660329,5.6,29.5,17.0,5.3
2018-10-25,Charlotte,35.23,-80.84,2660329,0.0,22.6,13.6,1.3
2018-10-26,Charlotte,35.23,-80.84,2660329,0.0,20.1,21.7,9.5
2018-10-27,Charlotte,35.23,-80.84,2660329,0.0,17.1,14.5,2.6
2018-10-28,Charlotte,35.23,-80.84,2660329,0.0,30.1,17.2,5.9
2018-10-29,Charlotte,35.23,-80.84,2660329,9.3,19.6,17.0,4.6
2018-10-30,Charlotte,35.23,-80.84,2660329,0.0,20.5,19.1,7.1
2018-10-31,Charlotte,35.23,-80.84,2660329,0.0,18.7,16.2,4.7
2018-11-01,Charlotte,35.23,-80.84,2660329,0.0,14.9,17.3,4.8
2018-11-02,Charlotte,35.23,-80.84,2660329,0.0,34.3,17.8,6.4
2018-11-03,Charlotte,35.23,-80.84,2660329,0.0,30.0,13.5,0.6
2018-11-04,Charlotte,35.23,-80.84,2660329,0.0,16.6,16.2,3.4
2018-11-05,Charlotte,35.23,-80.84,2660329,0.0,17.5,12.7,1.4
2018-11-06,Charlotte,35.23,-80.84,2660329,0.0,11.9,10.8,-1.2
2018-11-07,Charlotte,35.23,-80.84,2660329,9.2,17.0,14.8,2.8
2018-11-08,Charlotte,35.23,-80.84,2660329,5.2,15.4,21.3,9.9
2018-11-09,Charlotte,35.23,-80.84,2660329,0.0,32.1,17.5,6.3
2018-11-10,Charlotte,35.23,-80.84,2660329,12.3,39.0,11.9,-0.9
2018-11-11,Charlotte,35.23,-80.84,2660329,4.3,14.5,13.5,1.3
2018-11-12,Charlotte,35.23,-80.84,2660329,1.5,12.9,13.0,0.5
2018-11-13,Charlotte,35.23,-80.84,2660329,0.0,34.3,10.6,-1.6
2018-11-14,Charlotte,35.23,-80.84,2660329,0.0,16.9,9.4,-2.4
2018-11-15,Charlotte,35.23,-80.84,2660329,0.0,31.0,13.4,0.8
2018-11-16,Charlotte,35.23,-80.84,2660329,0.0,25.4,12.2,1.0
2018-11-17,Charlotte,35.23,-80.84,2660329,0.0,25.7,10.1,-1.9
2018-11-18,Charlotte,35.23,-80.84,2660329,7.9,17.0,11.9,0.7
2018-11-19,Charlotte,35.23,-80.84,2660329,0.0,26.9,13.8,0.8
2018-11-20,Charlotte,35.23,-80.84,2660329,0.0,14.1,15.5,3.4
2018-11-21,Charlotte,35.23,-80.84,2660329,0.0,27.1,14.4,3.3
2018-11-22,Charlotte,35.23,-80.84,2660329,0.0,20.1,15.0,3.2
2018-11-23,Charlotte,35.23,-80.84,2660329,0.0,29.2,10.7,-0.5
2018-11-24,Charlotte,35.23,-80.84,2660329,0.0,25.0,16.6,3.5
2018-11-25,Charlotte,35.23,-80.84,2660329,0.0,13.0,6.7,-7.4
2018-11-26,Charlotte,35.23,-80.84,2660329,0.0,16.7,12.4,-0.9
2018-11-27,Charlotte,35.23,-80.84,2660329,0.0,33.9,14.7,2.8
2018-11-28,Charlotte,35.23,-80.84,2660329,0.0,9.3,7.3,-4.6
2018-11-29,Charlotte,35.23,-80.84,2660329,0.0,22.4,15.3,3.9
2018-11-30,Charlotte,35.23,-80.84,2660329,0.0,14.6,11.0,-0.5
2018-12-01,Charlotte,35.23,-80.84,2660329,23.8,23.2,7.4,-4.2
2018-12-02,Charlotte,35.23,-80.84,2660329,0.0,27.6,10.1,-3.7
2018-12-03,Charlotte,35.23,-80.84,2660329,0.0,26.9,14.1,2.6
2018-12-04,Charlotte,35.23,-80.84,2660329,0.0,29.6,9.2,-3.2
2018-12-05,Charlotte,35.23,-80.84,2660329,0.0,21.2,10.1,-1.3
2018-12-06,Charlotte,35.23,-80.84,2660329,0.0,19.5,10.4,-1.7
2018-12-07,Charlotte,35.23,-80.84,2660329,0.0,15.2,8.5,-3.3
2018-12-08,Charlotte,35.23,-80.84,2660329,0.1,13.7,12.1,1.0
2018-12-09,Charlotte,35.23,-80.84,2660329,0.0,28.5,5.3,-6.2
2018-12-10,Charlotte,35.23,-80.84,2660329,6.9,11.8,14.2,0.3
2018-12-11,Charlotte,35.23,-80.84,2660329,0.0,25.2,10.1,-1.0
2018-12-12,Charlotte,35.23,-80.84,2660329,7.6,39.2,13.2,0.2
2018-12-13,Charlotte,35.23,-80.84,2660329,0.0,22.1,12.3,0.8
2018-12-14,Charlotte,35.23,-80.84,2660329,0.0,14.5,11.2,-1.3
2018-12-15,Charlotte,35.23,-80.84,2660329,0.0,26.6,12.1,0.2
2018-12-16,Charlotte,35.23,-80.84,2660329,0.0,23.7,5.7,-7.0
2018-12-17,Charlotte,35.23,-80.84,2660329,0.0,23.1,14.1,1.1
2018-12-18,Charlotte,35.23,-80.84,2660329,0.0,29.1,5.6,-6.4
2018-12-19,Charlotte,35.23,-80.84,2660329,34.7,24.9,8.6,-3.0
2018-12-20,Charlotte,35.23,-80.84,2660329,0.0,32.4,10.2,-1.3
2018-12-21,Charlotte,35.23,-80.84,2660329,0.0,29.6,12.7,0.1
2018-12-22,Charlotte,35.23,-80.84,2660329,0.0,22.3,10.2,-0.8
2018-12-23,Charlotte,35.23,-80.84,2660329,0.0,15.5,13.0,0.7
2018-12-24,Charlotte,35.23,-80.84,2660329,0.0,13.0,8.2,-3.0
2018-12-25,Charlotte,35.23,-80.84,2660329,0.0,22.1,20.8,4.7
2018-12-26,Charlotte,35.23,-80.84,2660329,4.2,15.9,8.7,-4.8
2018-12-27,Charlotte,35.23,-80.84,2660329,0.0,19.8,9.8,-2.9
2018-12-28,Charlotte,35.23,-80.84,2660329,0.0,16.2,15.4,4.0
2018-12-29,Charlotte,35.23,-80.84,2660329,0.0,3.0,11.6,-1.2
2018-12-30,Charlotte,35.23,-80.84,2660329,0.7,30.7,13.8,2.1
2018-12-31,Charlotte,35.23,-80.84,2660329,0.0,35.0,10.6,-0.7
2019-01-01,Charlotte,35.23,-80.84,2660329,0.0,28.2,9.4,-3.1
2019-01-02,Charlotte,35.23,-80.84,2660329,0.0,15.5,16.0,3.7
2019-01-03,Charlotte,35.23,-80.84,2660329,0.0,13.0,15.4,3.7
2019-01-04,Charlotte,35.23,-80.84,2660329,0.0,21.7,7.5,-5.0
2019-01-05,Charlotte,35.23,-80.84,2660329,0.0,22.0,9.2,-3.8
2019-01-06,Charlotte,35.23,-80.84,2660329,0.0,18.4,13.4,-0.3
2019-01-07,Charlotte,35.23,-80.84,2660329,1.3,7.6,13.0,-0.3
2019-01-08,Charlotte,35.23,-80.84,2660329,0.0,23.2,11.6,0.3
2019-01-09,Charlotte,35.23,-80.84,2660329,14.9,24.7,12.4,0.5
2019-01-10,Charlotte,35.23,-80.84,2660329,0.0,31.8,13.7,2.6
2019-01-11,Charlotte,35.23,-80.84,2660329,0.0,29.4,12.9,1.3
2019-01-12,Charlotte,35.23,-80.84,2660329,1.4,21.3,10.4,-1.0
2019-01-13,Charlotte,35.23,-80.84,2660329,0.0,23.7,12.0,0.3
2019-01-14,Charlotte,35.23,-80.84,2660329,0.0,18.0,7.4,-4.7
2019-01-15,Charlotte,35.23,-80.84,2660329,12.5,27.4,13.2,0.5
2019-01-16,Charlotte,35.23,-80.84,2660329,3.3,20.7,10.1,-1.6
2019-01-17,Charlotte,35.23,-80.84,2660329,0.0,37.8,10.2,-1.4
2019-01-18,Charlotte,35.23,-80.84,2660329,0.0,28.5,14.0,2.0
2019-01-19,Charlotte,35.23,-80.84,2660329,2.1,12.0,12.9,1.0
2019-01-20,Charlotte,35.23,-80.84,2660329,1.5,32.4,17.5,4.9
2019-01-21,Charlotte,35.23,-80.84,2660329,0.0,24.6,7.2,-4.5
2019-01-22,Charlotte,35.23,-80.84,2660329,0.8,20.4,13.8,-0.3
2019-01-23,Charlotte,35.23,-80.84,2660329,0.0,14.6,10.8,-2.0
2019-01-24,Charlotte,35.23,-80.84,2660329,8.0,22.0,16.3,3.5
2019-01-25,Charlotte,35.23,-80.84,2660329,0.0,18.3,11.2,-0.8
2019-01-26,Charlotte,35.23,-80.84,2660329,0.0,19.1,18.2,5.0
2019-01-27,Charlotte,35.23,-80.84,2660329,7.8,12.4,15.2,3.7
2019-01-28,Charlotte,35.23,-80.84,2660329,0.0,20.2,14.6,2.1
2019-01-29,Charlotte,35.23,-80.84,2660329,1.7,22.8,15.7,4.4
2019-01-30,Charlotte,35.23,-80.84,2660329,0.0,20.1,7.3,-4.7
2019-01-31,Charlotte,35.23,-80.84,2660329,0.0,28.7,15.3,4.0
2019-02-01,Charlotte,35.23,-80.84,2660329,0.0,33.5,21.5,10.1
2019-02-02,Charlotte,35.23,-80.84,2660329,3.5,21.5,10.2,-2.8
2019-02-03,Charlotte,35.23,-80.84,2660329,0.0,20.3,18.5,6.9
2019-02-04,Charlotte,35.23,-80.84,2660329,0.0,33.0,14.9,2.5
2019-02-05,Charlotte,35.23,-80.84,2660329,5.8,25.7,20.8,7.9
2019-02-06,Charlotte,35.23,-80.84,2660329,0.0,12.9,8.9,-2.8
2019-02-07,Charlotte,35.23,-80.84,2660329,0.7,22.3,15.5,4.1
2019-02-08,Charlotte,35.23,-80.84,2660329,0.0,25.2,14.1,-0.9
2019-02-09,Charlotte,35.23,-80.84,2660329,0.0,19.4,12.9,-0.8
2019-02-10,Charlotte,35.23,-80.84,2660329,0.0,29.1,7.7,-3.6
2019-02-11,Charlotte,35.23,-80.84,2660329,0.0,13.6,18.6,7.4
2019-02-12,Charlotte,35.23,-80.84,2660329,10.0,24.2,9.5,-3.0
2019-02-13,Charlotte,35.23,-80.84,2660329,0.0,25.4,15.6,2.6
2019-02-14,Charlotte,35.23,-80.84,2660329,0.0,13.2,16.1,3.6
2019-02-15,Charlotte,35.23,-80.84,2660329,0.0,21.3,16.8,4.9
2019-02-16,Charlotte,35.23,-80.84,2660329,0.0,33.7,14.6,2.5
2019-02-17,Charlotte,35.23,-80.84,2660329,0.0,31.9,21.0,9.4
2019-02-18,Charlotte,35.23,-80.84,2660329,0.0,20.2,18.6,6.6
2019-02-19,Charlotte,35.23,-80.84,2660329,0.0,21.1,17.9,6.0
2019-02-20,Charlotte,35.23,-80.84,2660329,0.0,33.0,14.1,0.8
2019-02-21,Charlotte,35.23,-80.84,2660329,0.0,13.1,13.6,1.4
2019-02-22,Charlotte,35.23,-80.84,2660329,0.0,35.7,18.6,4.0
2019-02-23,Charlotte,35.23,-80.84,2660329,0.0,14.4,13.4,1.5
2019-02-24,Charlotte,35.23,-80.84,2660329,0.0,5.7,13.4,1.3
2019-02-25,Charlotte,35.23,-80.84,2660329,0.0,18.9,15.1,3.1
2019-02-26,Charlotte,35.23,-80.84,2660329,0.0,20.7,18.1,5.2
2019-02-27,Charlotte,35.23,-80.84,2660329,0.0,15.3,18.3,5.7
2019-02-28,Charlotte,35.23,-80.84,2660329,0.0,18.8,17.2,4.5
2019-03-01,Charlotte,35.23,-80.84,2660329,0.0,14.6,14.5,1.9
2019-03-02,Charlotte,35.23,-80.84,2660329,0.0,22.5,21.2,9.1
2019-03-03,Charlotte,35.23,-80.84,2660329,0.0,9.6,17.7,4.4
2019-03-04,Charlotte,35.23,-80.84,2660329,0.0,20.8,23.5,10.8
2019-03-05,Charlotte,35.23,-80.84,2660329,0.0,29.1,18.6,5.3
2019-03-06,Charlotte,35.23,-80.84,2660329,0.0,6.8,19.7,8.1
2019-03-07,Charlotte,35.23,-80.84,2660329,0.0,32.0,20.8,8.8
2019-03-08,Charlotte,35.23,-80.84,2660329,3.0,34.0,17.5,5.9
2019-03-09,Charlotte,35.23,-80.84,2660329,0.0,18.7,18.1,4.4
2019-03-10,Charlotte,35.23,-80.84,2660329,0.0,7.5,20.2,6.2
2019-03-11,Charlotte,35.23,-80.84,2660329,18.8,26.2,22.8,11.2
2019-03-12,Charlotte,35.23,-80.84,2660329,5.9,24.7,22.4,8.3
2019-03-13,Charlotte,35.23,-80.84,2660329,0.0,15.3,19.0,7.1
2019-03-14,Charlotte,35.23,-80.84,2660329,0.0,30.6,17.7,5.5
2019-03-15,Charlotte,35.23,-80.84,2660329,0.0,23.4,18.9,6.5
2019-03-16,Charlotte,35.23,-80.84,2660329,0.0,46.2,19.8,5.3
2019-03-17,Charlotte,35.23,-80.84,2660329,10.9,10.1,20.9,7.2
2019-03-18,Charlotte,35.23,-80.84,2660329,0.0,38.5,28.5,15.9
2019-03-19,Charlotte,35.23,-80.84,2660329,0.0,15.6,20.6,9.0
2019-03-20,Charlotte,35.23,-80.84,2660329,0.0,18.9,18.9,6.0
2019-03-21,Charlotte,35.23,-80.84,2660329,0.0,19.0,23.0,10.6
2019-03-22,Charlotte,35.23,-80.84,2660329,0.0,38.8,15.8,4.0
2019-03-23,Charlotte,35.23,-80.84,2660329,17.2,19.7,17.3,5.6
2019-03-24,Charlotte,35.23,-80.84,2660329,0.0,14.5,21.9,9.9
2019-03-25,Charlotte,35.23,-80.84,2660329,0.0,30.9,26.1,14.4
2019-03-26,Charlotte,35.23,-80.84,2660329,5.1,27.5,18.0,5.6
2019-03-27,Charlotte,35.23,-80.84,2660329,0.0,22.1,18.2,5.6
2019-03-28,Charlotte,35.23,-80.84,2660329,0.0,17.9,22.3,8.5
2019-03-29,Charlotte,35.23,-80.84,2660329,0.0,18.4,23.3,9.4
2019-03-30,Charlotte,35.23,-80.84,2660329,0.0,19.1,19.6,7.9
2019-03-31,Charlotte,35.23,-80.84,2660329,0.0,25.6,24.3,12.6
2019-04-01,Charlotte,35.23,-80.84,2660329,0.0,11.7,26.2,13.2
2019-04-02,Charlotte,35.23,-80.84,2660329,0.0,20.6,24.8,12.2
2019-04-03,Charlotte,35.23,-80.84,2660329,2.9,28.6,25.4,12.4
2019-04-04,Charlotte,35.23,-80.84,2660329,0.0,10.7,21.9,7.8
2019-04-05,Charlotte,35.23,-80.84,2660329,7.6,19.9,23.7,11.3
2019-04-06,Charlotte,35.23,-80.84,2660329,0.0,26.5,28.0,15.9
2019-04-07,Charlotte,35.23,-80.84,2660329,5.9,14.9,25.5,13.7
2019-04-08,Charlotte,35.23,-80.84,2660329,0.0,24.3,27.1,13.8
2019-04-09,Charlotte,35.23,-80.84,2660329,0.0,26.7,25.7,12.1
2019-04-10,Charlotte,35.23,-80.84,2660329,0.8,36.2,22.4,7.4
2019-04-11,Charlotte,35.23,-80.84,2660329,0.0,12.4,22.3,9.2
2019-04-12,Charlotte,35.23,-80.84,2660329,0.0,17.8,22.9,9.8
2019-04-13,Charlotte,35.23,-80.84,2660329,14.2,27.1,24.2,12.2
2019-04-14,Charlotte,35.23,-80.84,2660329,0.0,8.9,23.6,10.2
2019-04-15,Charlotte,35.23,-80.84,2660329,9.7,36.6,23.5,7.7
2019-04-16,Charlotte,35.23,-80.84,2660329,4.3,31.8,20.4,8.2
2019-04-17,Charlotte,35.23,-80.84,2660329,0.0,30.4,23.4,10.6
2019-04-18,Charlotte,35.23,-80.84,2660329,0.0,12.4,22.5,10.3
2019-04-19,Charlotte,35.23,-80.84,2660329,0.0,7.4,29.4,16.9
2019-04-20,Charlotte,35.23,-80.84,2660329,0.0,28.8,29.8,18.0
2019-04-21,Charlotte,35.23,-80.84,2660329,3.7,23.7,32.2,19.6
2019-04-22,Charlotte,35.23,-80.84,2660329,0.0,11.0,26.2,14.4
2019-04-23,Charlotte,35.23,-80.84,2660329,13.6,7.3,27.7,13.7
2019-04-24,Charlotte,35.23,-80.84,2660329,0.0,35.3,26.7,13.9
2019-04-25,Charlotte,35.23,-80.84,2660329,0.0,26.2,24.9,11.1
2019-04-26,Charlotte,35.23,-80.84,2660329,0.0,7.9,30.7,17.3
2019-04-27,Charlotte,35.23,-80.84,2660329,0.0,19.4,27.0,13.1
2019-04-28,Charlotte,35.23,-80.84,2660329,0.0,26.8,29.3,15.9
2019-04-29,Charlotte,35.23,-80.84,2660329,0.0,10.3,24.7,11.6
2019-04-30,Charlotte,35.23,-80.84,2660329,0.0,20.9,29.4,15.8
2019-05-01,Charlotte,35.23,-80.84,2660329,0.0,12.8,24.7,11.5
2019-05-02,Charlotte,35.23,-80.84,2660329,0.0,25.3,26.3,14.4
2019-05-03,Charlotte,35.23,-80.84,2660329,0.0,31.1,28.5,15.3
2019-05-04,Charlotte,35.23,-80.84,2660329,0.0,28.8,25.0,10.6
2019-05-05,Charlotte,35.23,-80.84,2660329,0.0,33.8,27.8,14.1
2019-05-06,Charlotte,35.23,-80.84,2660329,0.4,11.1,26.9,14.0
2019-05-07,Charlotte,35.23,-80.84,2660329,16.4,33.4,31.9,18.3
2019-05-08,Charlotte,35.23,-80.84,2660329,0.0,3.0,23.2,9.1
2019-05-09,Charlotte,35.23,-80.84,2660329,0.0,11.6,28.1,15.1
2019-05-10,Charlotte,35.23,-80.84,2660329,0.0,21.5,28.3,14.7
2019-05-11,Charlotte,35.23,-80.84,2660329,0.0,23.0,26.5,11.9
2019-05-12,Charlotte,35.23,-80.84,2660329,0.0,41.6,32.5,20.2
2019-05-13,Charlotte,35.23,-80.84,2660329,0.0,36.5,37.2,24.3
2019-05-14,Charlotte,35.23,-80.84,2660329,0.0,36.6,26.6,11.6
2019-05-15,Charlotte,35.23,-80.84,2660329,0.0,20.6,25.5,12.4
2019-05-16,Charlotte,35.23,-80.84,2660329,6.6,35.6,29.8,14.2
2019-05-17,Charlotte,35.23,-80.84,2660329,0.0,25.1,27.8,15.7
2019-05-18,Charlotte,35.23,-80.84,2660329,0.0,31.6,34.6,20.3
2019-05-19,Charlotte,35.23,-80.84,2660329,10.9,15.4,33.7,20.8
2019-05-20,Charlotte,35.23,-80.84,2660329,2.2,12.9,28.3,15.9
2019-05-21,Charlotte,35.23,-80.84,2660329,5.2,24.5,31.6,19.3
2019-05-22,Charlotte,35.23,-80.84,2660329,0.4,32.5,33.8,20.5
2019-05-23,Charlotte,35.23,-80.84,2660329,0.0,3.0,33.1,18.8
2019-05-24,Charlotte,35.23,-80.84,2660329,0.0,25.4,30.1,16.5
2019-05-25,Charlotte,35.23,-80.84,2660329,0.0,20.8,29.3,15.1
2019-05-26,Charlotte,35.23,-80.84,2660329,0.0,10.5,30.7,17.1
2019-05-27,Charlotte,35.23,-80.84,2660329,0.0,29.6,30.3,18.1
2019-05-28,Charlotte,35.23,-80.84,2660329,0.0,15.4,32.9,20.2
2019-05-29,Charlotte,35.23,-80.84,2660329,0.0,24.7,25.9,13.5
2019-05-30,Charlotte,35.23,-80.84,2660329,0.0,17.5,26.4,13.8
2019-05-31,Charlotte,35.23,-80.84,2660329,24.9,19.1,33.3,19.3
2019-06-01,Charlotte,35.23,-80.84,2660329,0.0,21.2,37.1,25.1
2019-06-02,Charlotte,35.23,-80.84,2660329,0.0,26.2,31.8,18.8
2019-06-03,Charlotte,35.23,-80.84,2660329,0.0,16.6,29.4,15.9
2019-06-04,Charlotte,35.23,-80.84,2660329,0.0,28.9,28.4,14.7
2019-06-05,Charlotte,35.23,-80.84,2660329,0.0,19.2,36.5,22.5
2019-06-06,Charlotte,35.23,-80.84,2660329,1.0,21.6,35.4,23.3
2019-06-07,Charlotte,35.23,-80.84,2660329,0.6,18.4,32.7,19.4
2019-06-08,Charlotte,35.23,-80.84,2660329,0.0,24.0,26.9,14.9
2019-06-09,Charlotte,35.23,-80.84,2660329,0.0,37.5,31.0,18.3
2019-06-10,Charlotte,35.23,-80.84,2660329,0.0,22.7,34.8,21.6
2019-06-11,Charlotte,35.23,-80.84,2660329,1.6,25.1,35.0,19.8
2019-06-12,Charlotte,35.23,-80.84,2660329,1.6,26.3,37.4,23.8
2019-06-13,Charlotte,35.23,-80.84,2660329,0.0,18.9,36.1,21.6
2019-06-14,Charlotte,35.23,-80.84,2660329,0.0,16.4,31.2,16.7
2019-06-15,Charlotte,35.23,-80.84,2660329,0.0,23.5,33.3,20.5
2019-06-16,Charlotte,35.23,-80.84,2660329,1.3,28.6,29.8,16.9
2019-06-17,Charlotte,35.23,-80.84,2660329,0.0,31.4,33.3,21.2
2019-06-18,Charlotte,35.23,-80.84,2660329,0.0,28.2,31.2,19.0
2019-06-19,Charlotte,35.23,-80.84,2660329,0.0,27.0,33.3,19.8
2019-06-20,Charlotte,35.23,-80.84,2660329,2.8,12.4,31.5,18.8
2019-06-21,Charlotte,35.23,-80.84,2660329,0.0,12.8,34.1,21.1
2019-06-22,Charlotte,35.23,-80.84,2660329,0.8,13.7,38.0,25.0
2019-06-23,Charlotte,35.23,-80.84,2660329,9.0,33.5,35.0,22.5
2019-06-24,Charlotte,35.23,-80.84,2660329,0.0,13.5,33.1,20.2
2019-06-25,Charlotte,35.23,-80.84,2660329,2.2,12.4,28.7,16.1
2019-06-26,Charlotte,35.23,-80.84,2660329,0.6,32.5,31.2,17.2
2019-06-27,Charlotte,35.23,-80.84,2660329,0.0,29.9,31.2,18.2
2019-06-28,Charlotte,35.23,-80.84,2660329,0.0,24.4,32.5,19.7
2019-06-29,Charlotte,35.23,-80.84,2660329,0.0,19.4,36.3,23.1
2019-06-30,Charlotte,35.23,-80.84,2660329,0.0,24.0,32.2,19.9
2019-07-01,Charlotte,35.23,-80.84,2660329,0.0,24.4,30.4,17.8
2019-07-02,Charlotte,35.23,-80.84,2660329,21.8,11.7,30.8,17.6
2019-07-03,Charlotte,35.23,-80.84,2660329,0.0,24.7,33.0,19.9
2019-07-04,Charlotte,35.23,-80.84,2660329,1.2,28.5,29.5,16.6
2019-07-05,Charlotte,35.23,-80.84,2660329,0.0,29.2,37.0,23.2
2019-07-06,Charlotte,35.23,-80.84,2660329,0.0,42.5,32.7,20.5
2019-07-07,Charlotte,35.23,-80.84,2660329,0.0,19.9,40.5,28.4
2019-07-08,Charlotte,35.23,-80.84,2660329,0.0,23.2,30.7,17.1
